,year,similar,publica ratio,religio ratio,medica ratio
0,1672,ail name_fretum possessed cochinchina juridiction idle chili discovery_north piety along venetian monarchs maintained siege ingratitude forty reported afraid omething cruelty contantinople reide indian_commodities cottons perwade alexandria earch gem protection depth rendezvous grecian aimed tore arts politicians navigable_river conquets affords cavendih breast stronger spoken princes_europe miseries deliver invaion maacre eatward relieve unlade denied populous silk_cottons gelderland_trecht store finish ossery ports_places sea_land whale peria philippines towns_places military_discipline st_georges rope invented stored detroyed vat supremacy importance north_eat advance hamburgh batavia diligent rio_grand threaten plead aforeaid eliz hemp needles equator orankeys walcheren funen practices chooe falling veel incapable prey names_places st_thoma barbarous toward minor,0.16,0.02,0.01
1,1676,major beginning quit apt pleaed acting preented admonitions trafficking governor_company gentlemen_others assembly morrow quality seeking art charter worcestershire pat hotham represented barbarous words_act erved grants degrees fraudulent_conveyance en strangely soft woods_timber inolencies suit gentle arise justify magazine speed close ask refused verse powers throughout special led seek sought anwered noddle tells requires obtaining voluntary shows discharge feoffment surrender western deep save deny submission books oppressed countrey_man sight fee king_charles affronts revoked accustomed choose showed using willing abused hereford popih square disturb farewell protection ten_years invent address corporation finished discover justices westminster past question illegal preservation air prayers declaration croak lodgedresolved subject reduced complaints vain ambition fires general_hurt accept destroy yea saith intance worship mean persuaded common_law plain address answered something words_act jealousies marriage grew tenants arise obstructed equity greedy providence grief fundamental unjust pen advises serve issue setting privilege sacred got divine seems rule coffee move humane youth brother contempt prone sun thereupon laying east_indies vast_quantities patrons designed sense kind freedom_liberty charter deep speculative militia buckingham proviso horses admitted judgment quit matters issued subsidies forest promied relieve directed moved send master destroying gain humble still alter treasure wise miniters caused camp lent_moneys impotures view worthy main dicovered conspiracy beginnings,0.11055276381909548,0.12562814070351758,0.020100502512562814
2,1682,hinder enriching grown industry wages sum past hinderance vast species happens neighbouring_countries preerve rest losing possibly inequality constant ireland destroyed whatever freight tranport newfoundland domestic discharge dometick mystery dividends easy small strict consider trading_people conveniences sometimes luxury indutry gross mutual land_security reaonable bonds_bills load_nation encouraging arise arie served divided dead great_hinderance employed considered transported sailing increaing altering enabled alterations contant amounts living effectual engrossed permitted contract unarmed aigned products_manufactures soon_find reaping bank_notes numerous regulated_company whatsoever selling silks_linens toys measure fire_london rich_poor raised cutoms looked adventure amongst_selves enjoyed deigned abroad_home raise sale italy injury hoard workmen oftentimes fleets exceed mortgages valuablelord_coke defendant erecting perians jews abdull_gunny topping mercator plays francis_snape member samuel_pots retraints turner immunities samorine politic_capacity king_gulcondah recites wr cracroft buys cochin daniel_edwards build_fort lord_high sailors cited loading bargained monopolizers erected completed whole_buying excluding_others pandiet bodies_politic objection pryaman oran trade_traffic evils pitts fortress ealing_uing examples distinguish james_jenifer virginia john_goldsborough withdrew armed sovereign_power thomas_ley suppoing syam exception veels licence chittoa infidel_countries penany affidavit_london seventy admiral_council mariners rehnier_casembroot restraint bencoolen brownlow cite liberties_privileges latter originals pepper_caia exercie treaty_marine companies_turkey maintain_action tending persian_boats colour perian_boats deponent battan rasp clave paid goods obstruct metchlepatam clause enacted indrapoura jac persians coin ordering_trade men_lives bulliongombroon syam betwixt shown mercator battan extend_prejudicial declares fortified merchants_london recital extract_letter honourable_governor judicial_allowance smarmy ship_bengal powers_privileges licence sole_using trankeys incur bowers adhere betwixt_infidel latter_times excluding_others barrow therewith provides hired decca law_void fortress brownlow clave monopolizers barbados inhibitions exception banda oriental_indiam defendant cited politic_capacity court_committees seventy lignum retraints new_adventurers companies_turkey sovereign_kings alien examples inimici batan_capass nation_amity selling_using companies_societies bates callicut turkey_barberry originals recites jac affidavit_london valuation grant_sole enacts maintain_action regulating darcey impeding ettlement blocked infidels_perpetui rehnier_casembroot perian_boats stock_member bargained fortification ealing_uing patents_granted intercede marine_treaty turner extends affronts ballast queen_atcheen moletation barberry regulation granted_sole samuel_pots pre_places additions regions ordering_trade apprentices_factors persian_boatsalien unlawful commiary brownlow stephen_elliot politic_capacity southward regulating restraints moletation obstruct maintain_action chittuah aboard_ship oriental_indiam prohibiting barbados build_fort penn regulation gombroone licence provides corporate hereof darcey lord_high monopoly monopolising lord_coke erecting fortress privileged powers_privileges inhibitions shown hamborough pre_places sole_using smarmy bates tending immunities fortified evils stopping pandiet pryaman_taco completed jews hughly pitts originals syam vote turner sovereign_kings pleases john_goldsborough betwixt traffic molestation francis_snape nations_amity thereto armed mariners granted_sole manumcabbo_sons nathaniel impeding books_cited veels patents_granted regions topping dutch_admiral betwixt_infidel licences ordering_trade valuation barrow turkey_barberry impaired defendant whole_buying inimici enacts suppoing jac gombroone_road restraint marine_treaty grants admiral_council ship_bengal plaintiff treaty_marine thomas_ley virginia,0.26448362720403024,0.0982367758186398,0.012594458438287154
3,1689,fundamental suitable settlement enough_carry constitutive improvement grafting privilege monopolise ease best_managed partake stocks advantages enjoyed damage proposal advantageous est dominion diolving right_subject share arise graft_former profit settling carried exclusive absolutely settled grafted requisite pressed proposed realm ways_proposed grievance settle better_constitutions right_thereto entire novelty carrying preserving lastly hazard scheme_model contitution insomuch low_ebb importance considered arbitrary conclusion thoughts traders enlarging designed rendering tend society join question declared probable participate enlargement appeared lost fifthly extent first_enlarging japan alteration later adding_present dark next_point wealth added acquisitions extensive public_good deigned diolution safe grown entrusted ways strengthening removed ground etablihing_new carry_trade dissolved foundation monopolised new_national hintedest settle conclusion importance declared thriving constitutive diolving rendering monopolised privilege destruction widom understanding proposal enlarging combination tend enjoyed novelty elsewhere birthright right_thereto sink apply wisdom removed scheme_model computed important_trade provision question deigned lastly entrusted fundamental fifthly hazard consequence regulations hundred_thousand agree distribution ways entire infinite princes_states undertaken engross proposals best_managed added alteration equal secure settled sixteen_hundred resting hinted answered grafting_stock dark prosecution points founded limitations insomuch confirmed immense right_subject reside absolutely flourihing calculated ways_proposed sensible safe endanger negotiated universal hazardous extent diolution totally probable miscarriages advisable grievance cure lasting justify grievances doubted putting busy crying interval_casme deserve advancing groundson excess altogether tanding incur mad immene_umms strong attending apply baltic_sea marriages maxim abler uses ingle plead imperial ubtance regret politics engross marts ufficiently engaging devotion looked piety spirits clearly creation_new flanders_brabant spared abolutely valuable seriously flourishing aembly regarded credible_perons excessive total abuse facilitate fictions piece posterity formidable feared manner_raiing advancing queen_elizabeth collector diminution immense_sums sacred exceed popish suffered grievances print blamed confident substantial setting thirty_years reparation spent exercie potentates ucceeded envy peter infinite friendly endeavoured flowed short reflection station garrisons preened_government mans mightily discouraged direful livelihood deed apparent la famous punctual neglect narrative univeral injutice standing tyrants union remainedfatal engross knew wisdom princes_states rendering destruction consequence reside proposals est prefer distribution prevention undertaken overlook points birthright feared fortify son spared intelligence quarrel apply fate participate deserve abolutely interval_casme excellent sink unreasonable ability blamed strong thriving deter proposal busy remained satisfied baltic_sea cure abler assertion monopolising content widows european sensible evened enjoyed whose_actions answered check engaging infinite grown indiscreet garrisons divers agrees danger ueful perhaps constantly easily understanding appeared enlarge remember flanders_brabant whatsoever hinted combination partiality procur ditres elsewhere suffered justify banks seen circumstances grafting_stock prudent endanger enlarging widom distributing fears decayed customary grievance produce facilitate monopolise alterations basis,0.07808564231738035,0.10075566750629723,0.020151133501259445
4,1691,dishonour urged obtructed depopulation dependants keeping richer fall_hands infinite european possible weaving expense_foreign preserved hoped_parliament growth india_manufactures silk_hair merchandise farther obstructed inclin commonwealths high_price increased vending lost_kingdom quest desirous flourih weaken sent_purchase growths occasion great_measure restraining legally profitable_trade progress encourage quetion want_money enrich great_damage guinea secondly danger loss throughout supposing consumption thereunto supplied destructive allowance actual lose mischiefs carrying voyage flourishing ecure poeion instances_given better_treatment addition complaints preservation greater_quantity etablihment preserve profitable lost manifest accounted english_nation consuming great_losses preface_book extend crave_leave prohibiting shipping_years convince hopes unwarrantable agent armenians timely_prevented agents asserts oppoition foreign_parts exprely granting_sole restrained enriching bill_pass attempt realmquest obstruct adventurers_requires undoubtedly assert ecure profitable_trade destructive unjust expense_foreign flourish glad starving remote_parts manifest spain_italy export_import growth protestant_religion strengthen_interest want_money foreign_manufactures misfortunes lost_kingdom advantage_nation unwarrantable interim utter_ruin infinite sweeds allege request enrich papal discouragement restrained right_property woollen_manufacture foreign_markets attempt consumed prohibit profitable enriching revive obj_interest obj_bill sensible loo consuming adventured hard_imagine venetians sign foreign_protestants perfection spared india_manufactures great_losses preface_book high_price hoped_parliament gained lordships advantageous restraining encouragement_given desire wise fleets lot_kingdom lat_years prohibiting factory pleaed abatement_exportation sent_purchase destruction advantage_kingdom beneficial_kingdom majesties_gracious throughout great_numbers agents meaures prohibit_wearing lose effected justly misery proved dihonour majesties_prerogative parliaments birth preventing_exportation revolution flourih dead_stock employs,0.32663316582914576,0.12060301507537688,0.02512562814070352
5,1693,consider declined used question prosperity reas damage maintaining hoped laws_constitutions direction lose dependence private_merchants denied merit loose probably prejudice taxed forts_cattle moguls_dominions doubtless removes low beneficial hewing particular_men advanced garrions lays continuance_company commended selling shown fines_amerciaments seems laws_contitutions imports strictly allow supremacy shipping charges mentioning increase_hands protection considering sufficiently managed_joint prejudicial_public competition equally reader earnet values easy pernicious ingenuity envy conversation bet_way privilege authors unavoidable briefly indians perfectly showing somewhat rea establishment alteration study industry_ingenuity ettled lessen converation already_oberved anwers confidence procured commendation desirous ill_conequences guinea_trades cutom exclusive bringing petitions custom legal placed peculiar compared officer ordnance profit_merchant restrained freelyrestrictions colour desire answers tradesmen selling forts_castles industry_ingenuity ordnance joynt majesties_subjects eighty proposed seems loose contradict procured dissolution patents_bearing excessive inconsistent settlement desirous exported exclusive driven lays christendom freedom_trade larger honoured passes desired buying honourable_house proposals soever limitation virtuous fire exercised great_mogul instead foreign_commodities treble hat encouraged calico importing painted standard excue speaking excepting write lessen increasing prevailed securing rates reas additions_alterations bravery impose prejudicial_public hindering_others already_observed arid alteration propoals arrears supplied bounties impoe declined cent_cent addition give_security retrictions freh direct_contrary hamburgh taxed ear rationally exceeded anwers small lose cease raise alter providing residue trademen anew prejudicial prohibited tradesman alterations,0.16080402010050251,0.07035175879396985,0.03015075376884422
6,1695,entangled adjusted rightly impart utmot teach propose_remedy safest remedy_prevent substance awe pleaes seem_superfluous prognostics surest explain_meaning adhesive orders_directions bounds indulging wide_world diverted jutly induction consolation neceities whosoever wisely univerally reflecting particular_peron dipoed ned cry utmost_attention extrinsic calamity need_explanation wou_glad pleased_consider varies mo shifts mistaken_politics pread preently first_sight process violate traffic_intercourse communication newsreel shops prospect limit ugget real_worth duly wating speak gues quantum scarce precarious paragraph decern projectors means_acquiring sign subtance bulk influenc incitement shown_hand decreed poise charm ado law_assize calculations knowledge_ans fishings shou_chance pleaed_conider greater_degree remembered adjusted_uses endeavour_show accidental imple tells jealouie wandering abolutely superfluous observing midst fine_thread disposing freed,0.09,0.07,0.03
7,1696,statute proviso common_law bodies_politic provio sole_buying engrossing excluding_others corporations whole_buying conceive members methods contrary licences foundation void admitted prohibitions secondly rep future appears contract national grant_sole ingroing quite_contrary restrain inconveniences argument company_joynt late_years sole_trade patents examined patents_granted exportation_bullion ordering_trade capacity charters provides improvement reasons privileges_immunities alleged conidered matters abolutely_neceary recital husbandry values promote cock argue sense apparent selling_using admit limited noted stat trade_ecured excluded considered defendant evil abroad_home apply retrain exclude unprofitable clear_profit cards merchandising particular_peron greater_advantage ueful useful settled workmen reaping members_company neceity books purchaed new_subcriptions absolutely_necessary act_parliament infidels sole_using beyond_seas buenos eel bet_way encouraged proposed quantity_quality privilege sharessole_trade practised example foundation appears practice best increae statute consider prove allowed convenience ueful remedy books corporation arguments whither exporting traders ways chiefly conider bet careful imagine expenses whole_trade materials late_years product_manufactures monopolies carrying_trade families pleae increase rents gains stocks case products employments creature excluding_others advance_price engrossing gentleman sufficient bought ell appear infidels sum import adventure members_company sole_buying proviso genius least cave void riches reason merchandises encouraged terms employment run contract buying_selling future prohibitions pass retrain contrary balance buying necessary lo provio employ abroad_home necessity husbandry common_law ealing far annually debts likely occaions methods brings foreign_commodities employing help secondly whole_buyingexpedient preservation alterations weavers shown ere suspected detructive counel contraction confuion suspicion artificial raie_money frugal unlawful duties_paid preervation satisfy aves imposition wares objections wort undoubtedly inufficient good_foundation cease thrive evade monasteries tables suppoe actual exclusive_others erviceable upicion eaier sales wanted notions civil_war weigh preserve arid duly severer reasonably observed increae_riches defrayed apparel inconsiderable thirdly enacting_clause confusion postulate repasts governs changes sowed charters_companies oberved insufficient evils_mischiefs chapman currency considers equality impoibility infallible whatsoever recoure effected expectations unquetionable mysteries provision stands attain unreaonable treble alike sufficiently understand vile considerations decays dy great_grievance numbers_people increase_riches suits inequality enrich_nation evils seems omewhat ways_means hundred_fiftyincrease_riches differ merchandising contraction supposed increasing dividends turkey_trade sole_using decrease ships_seamen increaing hinderance circumstances accident totally richer salaries trader prodigality spice clothier quantity_quality selling_using mystery undertood inconitent cards argue frugality reaping apparently subcriptions repugnant export_commodities ruinous nations_competitors diadvantage thrive effected complaints supplied manufactures_cloth factors_servants parts_world politic_capacity kingdoms_interest maxim spend confusion riches_nation weavers confuion loing importations amiss stat encourages wages kingdom_gets new_subcriptions carriage private_perons enacted direct door price_goods upplyed values employs purchased treble european improvement finis thereabouts wares sales public_capacity absolutely_necessary considerations consequently sellers recites arising vastly english_merchant adventures farmers ending losing proposed provides shares purchasing feared linens ecure greater_quantities livelihoodtock competent ioynt committee decay engrossed duly omitted etablihed requisite woollen_goods fairs manufactured_goods unjut factors_servants ruinous enlarging relating enlargement suspected diorders requiite ioint give_light comparion freedom_trade enlargement_trade excluive_others general_rules delays weavers turky_company thirdly determination ecured barriter admiion shares_stock principle sunk teach island_produces grant_licence successors show destructive talk inspection prohibit_subjects lord_coke imprisonment inconsistent prosecuting statute_monopolies apparently hereunto ruia box companies_societies inheritance china_japan weaken subscriptions inundation unk apprentice quieten future_attempt etled reference_kingdoms interloping earnet suppoe mended extent limit settlements groundless plainly enacted appetites interested clauses sole ere tay repugnant_contradictory equal_benefit infidel_countries expedient influences kind_reception declaring effected finis relates convinced share russia trade_merchandise,0.2157258064516129,0.1028225806451613,0.02217741935483871
8,1697,promote cot great_quantities cost turkey_italian trade_profitable spices gains_nation probable profitable_trade bought undone lose total bringing_home markets persian_silks persia bay_bengal sorts encouragement consumed indian_silks trading buyer collective_body conumed purchaed carrying quantities tempted wearing instead matters_trade companies probably employments owned coin india_goods getting extravagant vast conider article unprofitable_nation markets_abroad carrying_trade consume conume vat loss want_money object interet_nation consumed_home allows farther_tells spice find_channel selling druggs home_abroad freedom_trade commodity allowing bet_way argue likely turkey_italy serve neat_profit creature_nation uppoed coniderable raw clothiers argues beneficial_author ueful computations products_manufactures bulloin returns weaver spent convenient advantageous undertood remember selling_cheap alamodes depend thrive eat_indies mentions linen occasion forty poeion,0.38,0.05,0.04
9,1698,matters seems enjoy degree sole preserve african prejudice crimes fit confirm necessary damage vast particulars free_traders greater payment parties regulation entered instances wholly management submitted particularly easily loss estates debts tenth future ince proportion pretend safety settle offer rejected fair inquiry ruin adventure fatal commodity thirty_years high sovereign answered committed humbly justify road public_credit clear masters hope excluding returns june perpetual incorporated whatever regard thoughts force surrendered constitution allowance eat_indies liberty require merely determination sufficient widom african_company consequence lordships less respect trade_nation society plain mind home_abroad grounds strong candle necessity twelve real side please terms follow preerve pretence thought charters,0.2,0.09,0.04
